test_day,gain_value,loss_value,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg
336.0,757.9,594.8499999999999,2.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,58.0,14.0,10.0,0.0,657.0,255.0,618.0,11.0
337.0,30.75,264.6,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,72.0,18.0,10.0,0.0,673.0,268.0,163.0,9.0
338.0,2590.0499999999997,414.29999999999995,3.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,54.0,12.0,15.0,0.0,694.0,271.0,163.0,14.0
339.0,98.35,828.25,2.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,66.0,11.0,13.0,0.0,539.0,197.0,148.0,9.0
340.0,0.0,215.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42.0,3.0,6.0,0.0,353.0,137.0,157.0,17.0
341.0,277.25,133.75,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,52.0,11.0,20.0,1.0,352.0,147.0,172.0,20.0
342.0,41.6,469.6,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,47.0,6.0,19.0,0.0,349.0,143.0,157.0,15.0
343.0,1443.15,394.3500000000001,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,49.0,10.0,13.0,2.0,369.0,120.0,147.0,9.0
344.0,638.85,168.5,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,50.0,5.0,12.0,4.0,355.0,136.0,150.0,14.0
345.0,608.05,357.95,3.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,46.0,8.0,13.0,1.0,365.0,140.0,158.0,7.0
346.0,156.05,496.99999999999994,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,52.0,5.0,21.0,1.0,361.0,120.0,172.0,16.0
347.0,43.25,289.6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,44.0,7.0,10.0,3.0,352.0,153.0,171.0,6.0
348.0,1152.2,2852.2,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,48.0,5.0,16.0,0.0,384.0,127.0,168.0,10.0
349.0,884.05,228.39999999999998,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,58.0,3.0,20.0,4.0,399.0,132.0,161.0,19.0
350.0,28.5,63.4,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,63.0,7.0,15.0,1.0,339.0,128.0,167.0,16.0
351.0,5675.15,523.85,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,51.0,5.0,16.0,1.0,357.0,135.0,156.0,6.0
352.0,501.0,382.2,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,52.0,5.0,14.0,0.0,343.0,130.0,174.0,12.0
353.0,4529.1,511.65000000000003,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,55.0,7.0,17.0,1.0,366.0,134.0,160.0,9.0
354.0,1069.5,554.15,3.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,51.0,7.0,13.0,1.0,375.0,138.0,136.0,6.0
355.0,559.3,67.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,64.0,2.0,14.0,3.0,323.0,117.0,148.0,11.0
356.0,662.35,388.2,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,66.0,7.0,18.0,0.0,379.0,135.0,158.0,15.0
357.0,478.95,590.75,4.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,46.0,7.0,19.0,0.0,345.0,148.0,150.0,5.0
358.0,1213.2,4892.3,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,52.0,8.0,12.0,2.0,378.0,151.0,177.0,14.0
359.0,160.25,475.6,4.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,55.0,5.0,10.0,1.0,387.0,137.0,147.0,13.0
360.0,1000.1,187.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,72.0,6.0,10.0,1.0,391.0,148.0,156.0,9.0
361.0,1082.7,136.75,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,63.0,7.0,22.0,2.0,369.0,142.0,173.0,18.0
362.0,54.45,38.1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,2.0,7.0,3.0,369.0,150.0,155.0,14.0
363.0,4615.25,138.65,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,54.0,6.0,17.0,1.0,345.0,166.0,147.0,11.0
364.0,74.55,83.30000000000001,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,56.0,14.0,16.0,1.0,359.0,139.0,185.0,12.0
365.0,2659.25,485.8,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,53.0,7.0,23.0,0.0,329.0,127.0,155.0,9.0
366.0,10175.699999999999,724.25,2.0,0.0,3.0,1.0,4.0,0.0,2.0,1.0,62.0,8.0,25.0,2.0,707.0,276.0,635.0,14.0
367.0,60076.45,1967.35,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,79.0,9.0,20.0,2.0,690.0,254.0,157.0,18.0
368.0,1600.0,869.35,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,69.0,11.0,14.0,3.0,674.0,286.0,150.0,10.0
369.0,35.9,204.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,7.0,11.0,2.0,509.0,204.0,160.0,14.0
370.0,999.4000000000001,329.15000000000003,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,55.0,4.0,15.0,3.0,371.0,155.0,152.0,14.0
371.0,1753.65,65.95,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,44.0,4.0,16.0,0.0,361.0,118.0,170.0,7.0
372.0,0.0,484.2,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,41.0,2.0,9.0,1.0,321.0,111.0,163.0,13.0
373.0,441.85,219.39999999999998,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,55.0,4.0,16.0,0.0,350.0,121.0,139.0,9.0
374.0,775.1999999999999,226.20000000000002,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,49.0,10.0,16.0,1.0,396.0,147.0,148.0,14.0
375.0,2010.1499999999999,69.9,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,47.0,10.0,15.0,2.0,328.0,127.0,145.0,13.0
376.0,362.90000000000003,375.3,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,41.0,5.0,14.0,3.0,344.0,128.0,166.0,16.0
377.0,1819.85,24.6,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,52.0,5.0,16.0,3.0,334.0,103.0,161.0,10.0
378.0,71.44999999999999,1963.55,2.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,57.0,11.0,16.0,2.0,342.0,153.0,151.0,9.0
379.0,715.15,274.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,46.0,8.0,15.0,0.0,362.0,123.0,168.0,13.0
380.0,59.8,693.35,2.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,47.0,4.0,25.0,2.0,310.0,121.0,152.0,11.0
381.0,7876.45,507.3,2.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,47.0,12.0,15.0,2.0,366.0,140.0,171.0,10.0
382.0,1283.85,420.35,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,44.0,1.0,11.0,3.0,351.0,135.0,158.0,7.0
383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,6.0,19.0,1.0,364.0,160.0,143.0,2.0
384.0,72.45,50.5,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,4.0,17.0,1.0,352.0,143.0,157.0,12.0
385.0,1880.7,718.35,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,50.0,10.0,25.0,1.0,344.0,145.0,164.0,9.0
386.0,1155.4,196.29999999999998,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,53.0,1.0,18.0,1.0,323.0,119.0,153.0,13.0
387.0,837.2499999999999,550.3000000000001,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,34.0,7.0,21.0,0.0,371.0,131.0,157.0,9.0
388.0,532.2,240.45000000000002,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,53.0,5.0,8.0,1.0,366.0,126.0,141.0,7.0
389.0,0.0,226.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,5.0,17.0,4.0,310.0,133.0,139.0,11.0
390.0,115.45,270.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,50.0,3.0,17.0,2.0,312.0,128.0,152.0,9.0
391.0,1600.0,522.95,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,63.0,5.0,15.0,3.0,347.0,153.0,189.0,13.0
392.0,279.15000000000003,542.35,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,46.0,4.0,14.0,2.0,347.0,130.0,161.0,12.0
393.0,1101.3,763.9,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,48.0,5.0,19.0,1.0,362.0,130.0,122.0,13.0
394.0,31.45,116.2,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54.0,7.0,20.0,0.0,335.0,126.0,160.0,8.0
395.0,0.0,427.4,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,56.0,6.0,16.0,1.0,340.0,132.0,149.0,9.0
396.0,1756.9499999999998,304.4,4.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,51.0,5.0,21.0,1.0,340.0,142.0,151.0,13.0
397.0,2634.65,547.65,4.0,0.0,3.0,0.0,9.0,2.0,0.0,0.0,52.0,10.0,22.0,3.0,685.0,260.0,645.0,7.0
398.0,94.65,2217.7999999999997,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,76.0,10.0,16.0,2.0,696.0,270.0,177.0,8.0
399.0,2442.6000000000004,75.35000000000001,3.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,77.0,13.0,12.0,0.0,660.0,284.0,153.0,12.0
400.0,28.5,289.15,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,61.0,6.0,19.0,4.0,560.0,195.0,148.0,13.0
401.0,2189.0,206.35000000000002,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,60.0,8.0,11.0,0.0,366.0,127.0,177.0,11.0
402.0,1106.8999999999999,189.20000000000002,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,60.0,2.0,10.0,2.0,369.0,148.0,168.0,12.0
403.0,1547.0,278.55,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,57.0,8.0,16.0,1.0,384.0,136.0,129.0,13.0
404.0,4203.549999999999,301.8,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,46.0,3.0,18.0,2.0,362.0,129.0,129.0,16.0
405.0,1997.0,429.59999999999997,3.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,44.0,7.0,10.0,0.0,365.0,131.0,150.0,7.0
406.0,7547.0,28.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,56.0,5.0,11.0,0.0,365.0,120.0,158.0,11.0
407.0,186.55,820.3499999999999,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60.0,5.0,16.0,2.0,356.0,143.0,171.0,16.0
408.0,0.0,299.3,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,60.0,5.0,18.0,1.0,387.0,146.0,169.0,16.0
409.0,648.15,49.75,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,56.0,5.0,20.0,1.0,322.0,142.0,136.0,8.0
410.0,0.0,266.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,48.0,9.0,19.0,1.0,356.0,148.0,186.0,11.0
411.0,20.4,1557.7,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,52.0,9.0,23.0,2.0,342.0,157.0,157.0,10.0
412.0,509.65,31.15,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,9.0,18.0,3.0,365.0,137.0,180.0,7.0
413.0,1576.2,93.65,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,56.0,3.0,14.0,0.0,396.0,168.0,172.0,6.0
414.0,40.2,192.2,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,52.0,7.0,18.0,1.0,337.0,140.0,164.0,17.0
415.0,524.85,104.80000000000001,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,36.0,5.0,24.0,2.0,371.0,158.0,155.0,12.0
416.0,0.0,341.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,52.0,8.0,17.0,4.0,326.0,126.0,164.0,14.0
417.0,42.3,395.9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,60.0,3.0,18.0,2.0,364.0,119.0,161.0,12.0
418.0,33.15,128.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,6.0,21.0,3.0,364.0,154.0,178.0,9.0
419.0,1089.1000000000001,320.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,49.0,6.0,9.0,0.0,340.0,149.0,148.0,8.0
420.0,99.8,37.1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,14.0,15.0,2.0,349.0,117.0,157.0,10.0
421.0,249.10000000000002,284.75,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,54.0,5.0,6.0,4.0,353.0,122.0,164.0,7.0
422.0,3305.1499999999996,151.3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,48.0,8.0,14.0,4.0,363.0,145.0,161.0,11.0
423.0,0.0,166.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,61.0,7.0,11.0,1.0,366.0,121.0,160.0,6.0
424.0,1217.0,495.6,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,69.0,5.0,12.0,1.0,365.0,155.0,147.0,7.0
425.0,1971.6000000000001,136.1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,56.0,10.0,15.0,1.0,362.0,137.0,150.0,12.0
426.0,4586.2,280.84999999999997,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,49.0,7.0,16.0,3.0,386.0,122.0,156.0,11.0
427.0,1418.6,213.8,6.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,60.0,12.0,17.0,4.0,675.0,253.0,618.0,9.0
428.0,90.0,230.79999999999998,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,70.0,14.0,8.0,2.0,697.0,243.0,150.0,14.0
429.0,1977.5999999999997,547.3000000000001,3.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,56.0,7.0,15.0,2.0,719.0,269.0,157.0,11.0
430.0,931.4,614.5,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,61.0,8.0,13.0,4.0,509.0,188.0,158.0,9.0
431.0,853.4,122.05000000000001,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,59.0,6.0,17.0,2.0,320.0,134.0,160.0,9.0
432.0,42.3,266.65,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,44.0,6.0,18.0,2.0,315.0,142.0,143.0,13.0
433.0,13778.55,29.9,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,45.0,7.0,17.0,1.0,352.0,141.0,152.0,12.0
434.0,413.1,139.65,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,53.0,6.0,28.0,2.0,397.0,118.0,163.0,12.0
435.0,692.7,511.74999999999994,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,64.0,10.0,13.0,0.0,352.0,145.0,170.0,5.0
436.0,88.85,211.45000000000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,48.0,5.0,21.0,0.0,315.0,120.0,154.0,11.0
437.0,608.05,139.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,62.0,9.0,9.0,1.0,338.0,114.0,156.0,7.0
438.0,1128.8500000000001,489.9,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,55.0,6.0,23.0,1.0,343.0,129.0,161.0,10.0
439.0,1105.8999999999999,411.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,56.0,5.0,20.0,0.0,386.0,155.0,172.0,17.0
440.0,7681.499999999999,477.09999999999997,4.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,42.0,5.0,13.0,0.0,315.0,120.0,139.0,21.0
441.0,33.3,128.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,5.0,19.0,3.0,330.0,140.0,160.0,12.0
442.0,0.0,84.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53.0,4.0,18.0,1.0,343.0,141.0,127.0,14.0
443.0,1032.4,1578.05,2.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,45.0,6.0,16.0,3.0,348.0,151.0,163.0,5.0
444.0,0.0,473.85,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,53.0,6.0,16.0,4.0,329.0,118.0,165.0,9.0
445.0,4736.9,740.5500000000001,2.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,38.0,7.0,19.0,3.0,321.0,118.0,147.0,16.0
446.0,1041.7,418.15000000000003,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,60.0,6.0,12.0,0.0,319.0,124.0,141.0,12.0
447.0,0.0,192.29999999999998,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,54.0,6.0,12.0,0.0,387.0,141.0,163.0,11.0
448.0,41.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,11.0,0.0,357.0,149.0,158.0,16.0
449.0,167.8,569.4000000000001,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,52.0,3.0,13.0,0.0,324.0,137.0,176.0,10.0
450.0,44.35,274.75,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,47.0,6.0,17.0,2.0,337.0,134.0,171.0,13.0
451.0,170.3,490.85,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,51.0,6.0,14.0,1.0,399.0,125.0,145.0,10.0
452.0,829.65,266.75,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,51.0,5.0,16.0,1.0,345.0,141.0,151.0,15.0
453.0,0.0,372.25,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,48.0,3.0,15.0,1.0,346.0,136.0,139.0,14.0
454.0,188.90000000000003,684.75,4.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,55.0,4.0,14.0,1.0,337.0,128.0,155.0,7.0
455.0,37.1,624.5999999999999,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,46.0,11.0,12.0,4.0,352.0,136.0,134.0,8.0
456.0,882.0,441.65,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,46.0,6.0,10.0,3.0,378.0,133.0,163.0,18.0
457.0,96.6,220.25,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,11.0,14.0,1.0,344.0,136.0,145.0,7.0
